Timestamp, Moisture (V), Moisture (Raw ADC)
2020-05-04T00:00:00Z,0.25, 4928.00
2020-05-04T00:30:00Z,0.25, 4992.00
2020-05-04T01:00:00Z,0.25, 4928.00
2020-05-04T01:30:00Z,0.25, 4992.00
2020-05-04T02:00:00Z,0.25, 4928.00
2020-05-04T02:30:00Z,0.25, 4928.00
2020-05-04T03:00:00Z,0.25, 4928.00
2020-05-04T03:30:00Z,0.25, 4928.00
2020-05-04T04:00:00Z,0.25, 4928.00
2020-05-04T04:30:00Z,0.25, 4928.00
2020-05-04T05:00:00Z,0.25, 4928.00
2020-05-04T05:30:00Z,0.25, 4928.00
2020-05-04T06:00:00Z,0.25, 4928.00
2020-05-04T06:30:00Z,0.25, 4928.00
2020-05-04T07:00:00Z,0.25, 4928.00
2020-05-04T07:30:00Z,0.25, 4928.00
2020-05-04T08:00:00Z,0.25, 4928.00
2020-05-04T08:30:00Z,0.25, 4928.00
2020-05-04T09:00:00Z,0.25, 4928.00
2020-05-04T09:30:00Z,0.25, 4928.00
2020-05-04T10:00:00Z,0.25, 4928.00
2020-05-04T10:30:00Z,0.25, 4928.00
2020-05-04T11:00:00Z,0.25, 4928.00
2020-05-04T11:30:00Z,0.25, 4928.00
2020-05-04T12:00:00Z,0.25, 4928.00
2020-05-04T12:30:00Z,0.25, 4928.00
2020-05-04T13:00:00Z,0.25, 4992.00
2020-05-04T13:30:00Z,0.25, 4992.00
2020-05-04T14:00:00Z,0.25, 4992.00
2020-05-04T14:30:00Z,0.25, 4992.00
2020-05-04T15:00:00Z,0.25, 4992.00
2020-05-04T15:30:00Z,0.25, 4992.00
2020-05-04T16:00:00Z,0.25, 4992.00
2020-05-04T16:30:00Z,0.25, 4992.00
2020-05-04T17:00:00Z,0.25, 4992.00
2020-05-04T17:30:00Z,0.25, 4992.00
2020-05-04T17:50:00Z,0.25, 4992.00
2020-05-04T17:55:00Z,0.25, 4992.00
2020-05-04T18:00:00Z,0.25, 4992.00
2020-05-04T18:05:00Z,0.25, 4992.00
2020-05-04T18:10:00Z,0.25, 4992.00
2020-05-04T18:15:00Z,0.25, 4992.00
2020-05-04T18:20:00Z,0.25, 4992.00
2020-05-04T18:25:00Z,0.25, 4992.00
2020-05-04T18:30:00Z,0.25, 4992.00
2020-05-04T18:35:00Z,0.25, 4992.00
2020-05-04T18:40:00Z,0.25, 4992.00
2020-05-04T18:45:00Z,0.25, 4992.00
2020-05-04T18:50:00Z,0.25, 4992.00
2020-05-04T18:55:00Z,0.25, 4992.00
2020-05-04T19:00:00Z,0.25, 4992.00
2020-05-04T19:05:00Z,0.25, 4992.00
2020-05-04T19:10:00Z,0.25, 4992.00
2020-05-04T19:15:00Z,0.25, 4992.00
2020-05-04T19:20:00Z,0.25, 4992.00
2020-05-04T19:25:00Z,0.25, 5056.00
2020-05-04T19:30:00Z,0.25, 4992.00
2020-05-04T19:35:00Z,0.25, 4992.00
2020-05-04T19:40:00Z,0.25, 4992.00
2020-05-04T19:45:00Z,0.25, 4992.00
2020-05-04T19:50:00Z,0.25, 4992.00
2020-05-04T19:55:00Z,0.25, 4992.00
2020-05-04T20:00:00Z,0.25, 4992.00
2020-05-04T20:05:00Z,0.25, 4992.00
2020-05-04T20:10:00Z,0.25, 4992.00
2020-05-04T20:15:00Z,0.25, 4992.00
2020-05-04T20:20:00Z,0.25, 4992.00
2020-05-04T20:25:00Z,0.25, 4992.00
2020-05-04T20:30:00Z,0.25, 4992.00
2020-05-04T20:35:00Z,0.25, 4992.00
2020-05-04T20:40:00Z,0.25, 4992.00
2020-05-04T20:45:00Z,0.25, 4992.00
2020-05-04T20:50:00Z,0.25, 4992.00
2020-05-04T20:55:00Z,0.25, 4992.00
2020-05-04T21:00:00Z,0.25, 4992.00
2020-05-04T21:05:00Z,0.25, 4992.00
2020-05-04T21:10:00Z,0.25, 4992.00
2020-05-04T21:15:00Z,0.25, 4992.00
2020-05-04T21:20:00Z,0.25, 4992.00
2020-05-04T21:25:00Z,0.25, 4992.00
2020-05-04T21:30:00Z,0.25, 4992.00
2020-05-04T21:35:00Z,0.25, 4992.00
2020-05-04T21:40:00Z,0.25, 4992.00
2020-05-04T21:45:00Z,0.25, 5056.00
2020-05-04T21:50:00Z,0.25, 5056.00
2020-05-04T21:55:00Z,0.25, 5056.00
2020-05-04T22:00:00Z,0.25, 5056.00
2020-05-04T22:05:00Z,0.25, 5056.00
2020-05-04T22:10:00Z,0.25, 5056.00
2020-05-04T22:15:00Z,0.25, 5056.00
2020-05-04T22:20:00Z,0.25, 5056.00
2020-05-04T22:25:00Z,0.25, 5056.00
2020-05-04T22:30:00Z,0.25, 5056.00
2020-05-04T22:35:00Z,0.25, 5056.00
2020-05-04T22:40:00Z,0.25, 5056.00
2020-05-04T22:45:00Z,0.25, 5056.00
2020-05-04T22:50:00Z,0.25, 5056.00
2020-05-04T22:55:00Z,0.25, 5056.00
2020-05-04T23:00:00Z,0.25, 5056.00
2020-05-04T23:05:00Z,0.25, 5056.00
2020-05-04T23:10:00Z,0.25, 5056.00
2020-05-04T23:15:00Z,0.25, 5056.00
2020-05-04T23:20:00Z,0.25, 5056.00
2020-05-04T23:25:00Z,0.25, 5056.00
2020-05-04T23:30:00Z,0.25, 5056.00
2020-05-04T23:35:00Z,0.25, 5056.00
2020-05-04T23:40:00Z,0.25, 5056.00
2020-05-04T23:45:00Z,0.25, 5056.00
2020-05-04T23:50:00Z,0.25, 5056.00
2020-05-04T23:55:00Z,0.25, 5056.00
